rut;name;last_name;email;phone;channel;date;user
207705322;Natalia;Carrizo;natalia.carrizo@tutamail.ro;56980070796;Web;24-12-2022;AC2
204183708;Rocio;Hernandez;rocio.hernandez@zoho.com;56946194391;Call Center;27-04-2024;AC1
143759490;Paula;Arias;paula.arias@tutamail.com;56912180503;Call Center;18-06-2023;AC3
150995639;Rocio;Coronel;rocio.coronel@tutamail.br;56928098228;Web;03-10-2022;AC1
122292282;Florencia;Caceres;florencia.caceres@gmx.com;56926685151;Call Center;28-09-2023;AC2
231698094;Rocio;Diaz;rocio.diaz@tutamail.cl;56968143269;Email;09-09-2023;AC1
141042351;Mauricio;Paez;mauricio.paez@tutamail.it;56957675393;Call Center;14-08-2022;AC2
246107645;Claudia;Rojas;claudia.rojas@tutamail.co;56914092195;Web;04-02-2024;JC
151062563;Rocio;Carrizo;rocio.carrizo@aol.com;56979902244;Call Center;06-06-2023;JC
106350841;Loreto;Lopez;loreto.lopez@tutamail.fr;56933119330;Call Center;22-10-2022;JC
126862474;Jose;Cabrera;jose.cabrera@tutamail.de;56975414179;Email;04-04-2024;AC1
11965954K;Pedro;Ponce;pedro.ponce@msn.com;56979034510;Call Center;20-08-2023;AC3
138474003;Daniela;Gimenez;daniela.gimenez@live.com;56945380211;Web;23-12-2023;AC2
257911187;Claudio;Rojas;claudio.rojas@tutamail.bg;56948186793;Email;22-03-2023;AC2
137687518;Luis;Vega;luis.vega@tutamail.tw;56969552947;Call Center;15-06-2022;AC3
23196942K;Rodrigo;Caceres;rodrigo.caceres@tutamail.uk;56954803133;Web;04-05-2024;JC
114951021;Teresa;Godoy;teresa.godoy@tutamail.cl;56900935476;Call Center;22-02-2024;AC1
141046829;Rosa;Romero;rosa.romero@tutamail.gr;56939090389;Web;07-03-2023;AC3
203140509;Rosa;Sanchez;rosa.sanchez@tutamail.pt;56919491902;Web;25-08-2022;JC
15400579K;Rodrigo;Peralta;rodrigo.peralta@tutamail.ch;56997153900;Web;18-03-2023;AC1
120885995;Alvaro;Carrizo;alvaro.carrizo@tutamail.cn;56902227706;Call Center;15-07-2023;AC2
220994236;Isabel;Sanchez;isabel.sanchez@tutamail.gr;56928987972;Email;12-12-2022;AC3
124329078;Gabriela;Castro;gabriela.castro@tutamail.id;56971527833;Email;17-05-2023;AC2
256402122;Paula;Vazquez;paula.vazquez@yahoo.com;56978008605;Email;05-05-2023;AC2
177307157;Laura;Aguirre;laura.aguirre@tutamail.hk;56977069436;Web;14-12-2022;AC2
216661664;Claudio;Gimenez;claudio.gimenez@hotmail.com;56978787420;Web;14-01-2024;AC1
150790581;Marcela;Coronel;marcela.coronel@tutamail.pt;56950306702;Email;18-08-2022;AC2
139140397;Ricardo;Aguirre;ricardo.aguirre@tutamail.org;56990627010;Email;26-10-2022;AC1
231914765;Javiera;Ramirez;javiera.ramirez@tutamail.uk;56963391270;Email;31-08-2023;AC3
184558696;Loreto;Peralta;loreto.peralta@tutamail.sk;56960652603;Email;17-12-2022;AC2
107755896;Eduardo;Gonzalez;eduardo.gonzalez@tutamail.pt;56990595830;Call Center;13-12-2022;JC
18468117K;Carlos;Vidal;carlos.vidal@mail.com;56924242355;Call Center;29-08-2023;AC3
169566232;Luisa;Vargas;luisa.vargas@tutamail.it;56921891127;Call Center;10-10-2022;AC1
252625704;Daniel;Rios;daniel.rios@yandex.com;56948286002;Web;25-05-2022;AC1
19897921K;Margarita;Rodriguez;margarita.rodriguez@tutamail.br;56959211807;Web;05-04-2024;AC2
110378106;Andrea;Aguirre;andrea.aguirre@tutamail.org;56900327210;Web;28-02-2024;AC1
199474847;Pedro;Ferreyra;pedro.ferreyra@tutamail.cz;56945800234;Web;12-02-2024;AC2
100483688;Hernan;Peralta;hernan.peralta@tutamail.tr;56935269198;Web;25-05-2022;JC
105688032;Florencia;Gimenez;florencia.gimenez@tutamail.nl;56947975194;Email;05-11-2022;AC1
156176737;Florencia;Flores;florencia.flores@tutamail.us;56977236630;Web;22-06-2023;AC3
215417085;Fernanda;Campos;fernanda.campos@tutamail.eu;56907292927;Call Center;13-08-2023;JC
154201831;Eduardo;Campos;eduardo.campos@icloud.com;56904603882;Call Center;15-07-2022;JC
10237990K;Paula;Torres;paula.torres@outlook.com;56985526904;Call Center;27-08-2022;AC1
209322110;Antonia;Paez;antonia.paez@tutamail.kr;56946104313;Web;18-01-2024;AC3
116957027;Valentina;Gutierrez;valentina.gutierrez@tutamail.hu;56988573804;Call Center;27-04-2024;JC
217643589;Andrea;Carrizo;andrea.carrizo@tutamail.cz;56916589736;Call Center;02-07-2023;JC
204387168;Natalia;Ferreyra;natalia.ferreyra@tutamail.br;56951740910;Call Center;17-10-2022;AC3
155270780;Andrea;Alvarez;andrea.alvarez@tutamail.br;56928413984;Email;29-11-2023;JC
234424556;Valentina;Moreno;valentina.moreno@tutamail.mx;56960395646;Call Center;25-06-2022;AC1
205438971;Sofia;Navarro;sofia.navarro@tutamail.ru;56923307948;Call Center;14-01-2024;AC1
153928436;Claudia;Castro;claudia.castro@tutamail.eu;56947440139;Email;07-07-2022;AC2
155896841;Constanza;Cardozo;constanza.cardozo@msn.com;56959685039;Web;18-04-2023;AC1
253224959;Maria;Luna;maria.luna@tutamail.fr;56964490889;Email;28-08-2023;AC3
186893271;Carmen;Moreno;carmen.moreno@tutamail.ca;56957222659;Email;01-06-2022;JC
229820087;Rodrigo;Vidal;rodrigo.vidal@tutamail.be;56931377399;Web;14-08-2022;AC1
130129463;Luisa;Hernandez;luisa.hernandez@live.com;56949717339;Call Center;27-11-2023;AC2
169577153;Laura;Alvarez;laura.alvarez@tutamail.id;56917635494;Web;03-12-2023;JC
216553829;Felipe;Ojeda;felipe.ojeda@tutamail.mx;56954154412;Call Center;06-06-2022;AC2
198280755;Camila;Diaz;camila.diaz@tutamail.eu;56967267909;Email;04-03-2023;JC
254496650;Claudia;Sosa;claudia.sosa@yahoo.com;56924243423;Call Center;20-09-2022;AC1
171272068;Laura;Vargas;laura.vargas@protonmail.com;56986416726;Email;22-07-2022;AC1
21216125K;Sebastian;Figueroa;sebastian.figueroa@yopmail.com;56988274500;Web;28-04-2023;AC3
245053290;Pablo;Peralta;pablo.peralta@outlook.com;56914082817;Call Center;13-11-2022;JC
187246741;Catalina;Martinez;catalina.martinez@tutamail.be;56924281792;Email;22-05-2023;AC3
239477690;Daniela;Moreno;daniela.moreno@tutamail.gr;56901683907;Email;11-08-2023;AC2
170697308;Constanza;Vidal;constanza.vidal@tutamail.at;56977583936;Email;18-11-2022;JC
224538707;Javiera;Caceres;javiera.caceres@tutamail.us;56947213415;Call Center;04-09-2022;AC3
16944952K;Patricia;Torres;patricia.torres@tutamail.tw;56999096959;Call Center;15-11-2023;JC
146774962;Loreto;Vera;loreto.vera@zoho.com;56933394607;Call Center;02-05-2023;AC1
258645170;Margarita;Moreno;margarita.moreno@aol.com;56924567106;Email;24-12-2023;AC1
162450573;Natalia;Godoy;natalia.godoy@yahoo.com;56987059186;Email;28-08-2022;JC
231062963;Florencia;Campos;florencia.campos@mail.com;56912604755;Web;24-01-2024;AC3
206690909,lukas,sanhueza,lukassanhueza2000@gmail.com,927509466,Web,2024-06-09,AC2;;;;;;;
